year,desplazamiento,cilindros,co2,consumo_litros_milla,clase_tipo_Coche Familiar,clase_tipo_Coches Grandes,clase_tipo_Coches Medianos,clase_tipo_Coches pequeños,clase_tipo_Deportivos,clase_tipo_Furgoneta,clase_tipo_Vehículos Especiales,traccion_tipo_dos,transmision_tipo_Manual,combustible_tipo_Otros tipos de combustible,combustible_tipo_Premium,tamano_motor_tipo_mediano,tamano_motor_tipo_muy grande,tamano_motor_tipo_muy pequeño,tamano_motor_tipo_pequeño,consumo_tipo_bajo,consumo_tipo_moderado,consumo_tipo_muy alto,consumo_tipo_muy bajo,co2_tipo_bajo,co2_tipo_moderado,co2_tipo_muy alto,co2_tipo_muy bajo,cluster
-0.2816140684311053,0.4580730926921965,0.2612497497569688,0.016324182495945,0.0173473648317978,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
-1.6431980376609283,-1.122625570660624,-1.030553968616535,-0.8762899972310386,-0.8724305738386328,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,9
-1.6431980376609283,-1.122625570660624,-1.030553968616535,-1.1372079882281576,-1.1325195097576797,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,9
-1.6431980376609283,-0.964555704325342,-1.030553968616535,-1.0119673525495407,-1.0076768205165365,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,9
-1.6431980376609283,-0.964555704325342,-1.030553968616535,-1.0119673525495407,-1.0076768205165365,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,9
-1.6431980376609283,-0.964555704325342,-1.030553968616535,-1.0119673525495407,-1.0076768205165365,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,9
-1.6431980376609283,-0.964555704325342,-1.030553968616535,-0.5679323715071721,-0.5650527404797562,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,7
-1.6431980376609283,-0.964555704325342,-1.030553968616535,-0.8762899972310386,-0.8724305738386328,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,9
-1.5459420398587984,-0.964555704325342,-1.030553968616535,-0.5679323715071721,-0.5650527404797562,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,7
-1.5459420398587984,-0.964555704325342,-1.030553968616535,-1.0119673525495407,-1.0076768205165365,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,9
-1.5459420398587984,-0.3322762389842138,0.2612497497569688,0.016324182495945,0.0173473648317978,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
-1.5459420398587984,-0.3322762389842138,0.2612497497569688,0.2543546304231407,0.2546214818105773,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
-1.5459420398587984,-1.122625570660624,-1.030553968616535,-0.8762899972310386,-0.8724305738386328,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,9
-1.5459420398587984,-1.122625570660624,-1.030553968616535,-1.1372079882281576,-1.1325195097576797,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,9
-1.5459420398587984,-0.964555704325342,-1.030553968616535,-0.8762899972310386,-0.8724305738386328,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,9
-1.5459420398587984,-0.964555704325342,-1.030553968616535,-1.1372079882281576,-1.1325195097576797,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,9
-1.448686042056668,-1.122625570660624,-1.030553968616535,-0.8762899972310386,-0.8724305738386328,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,9
-1.448686042056668,-1.122625570660624,-1.030553968616535,-0.1979032206385311,-0.196199340449105,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,4
-1.448686042056668,-1.122625570660624,-1.030553968616535,-0.3917280139506768,-0.3894082642746851,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,7
-1.448686042056668,-1.122625570660624,-1.030553968616535,-1.253171539782433,-1.2481145923883692,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,9
-1.448686042056668,-0.964555704325342,-1.030553968616535,-0.5679323715071721,-0.5650527404797562,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,7
-1.448686042056668,-0.964555704325342,-1.030553968616535,-1.0119673525495407,-1.0076768205165365,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,9
-1.448686042056668,-0.3322762389842138,0.2612497497569688,0.016324182495945,0.0173473648317978,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
-1.448686042056668,-0.3322762389842138,0.2612497497569688,0.016324182495945,0.0173473648317978,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
-1.351430044254538,-0.964555704325342,-1.030553968616535,-0.8762899972310386,-0.8724305738386328,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,9
-1.351430044254538,-0.964555704325342,-1.030553968616535,-1.0119673525495407,-1.0076768205165365,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,9
-1.351430044254538,-0.964555704325342,-1.030553968616535,-1.0119673525495407,-1.0076768205165365,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,9
-1.351430044254538,-0.964555704325342,-1.030553968616535,-1.1372079882281576,-1.1325195097576797,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,9
-1.351430044254538,-0.3322762389842138,0.2612497497569688,-0.1979032206385311,-0.196199340449105,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
-1.351430044254538,-0.3322762389842138,0.2612497497569688,-0.1979032206385311,-0.196199340449105,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
-1.2541740464524076,-0.964555704325342,-1.030553968616535,-1.0119673525495407,-1.0076768205165365,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,9
-1.2541740464524076,-0.964555704325342,-1.030553968616535,-1.1372079882281576,-1.1325195097576797,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,9
-1.2541740464524076,-0.964555704325342,-1.030553968616535,-1.253171539782433,-1.2481145923883692,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,9
-1.448686042056668,-1.122625570660624,-1.030553968616535,-0.8762899972310386,-0.8724305738386328,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,9
-1.448686042056668,-1.122625570660624,-1.030553968616535,-1.253171539782433,-1.2481145923883692,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,9
-1.448686042056668,-0.964555704325342,-1.030553968616535,-0.5679323715071721,-0.5650527404797562,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,7
-1.448686042056668,-0.964555704325342,-1.030553968616535,-1.0119673525495407,-1.0076768205165365,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,9
-1.448686042056668,-0.3322762389842138,0.2612497497569688,0.016324182495945,0.0173473648317978,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
-1.448686042056668,-0.3322762389842138,0.2612497497569688,0.016324182495945,0.0173473648317978,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
-1.351430044254538,-0.964555704325342,-1.030553968616535,-0.8762899972310386,-0.8724305738386328,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,9
-1.351430044254538,-0.964555704325342,-1.030553968616535,-1.0119673525495407,-1.0076768205165365,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,9
-1.351430044254538,-0.964555704325342,-1.030553968616535,-1.0119673525495407,-1.0076768205165365,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,9
-1.351430044254538,-0.964555704325342,-1.030553968616535,-1.1372079882281576,-1.1325195097576797,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,9
-1.2541740464524076,-0.964555704325342,-1.030553968616535,-1.0119673525495407,-1.0076768205165365,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,9
-1.2541740464524076,-0.964555704325342,-1.030553968616535,-1.1372079882281576,-1.1325195097576797,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,9
-1.2541740464524076,-0.964555704325342,-1.030553968616535,-1.253171539782433,-1.2481145923883692,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,9
-1.6431980376609283,-1.122625570660624,-1.030553968616535,-0.8762899972310386,-0.8724305738386328,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,9
-1.6431980376609283,-1.122625570660624,-1.030553968616535,-1.1372079882281576,-1.1325195097576797,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,9
-1.6431980376609283,-0.964555704325342,-1.030553968616535,-0.3917280139506768,-0.3894082642746851,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,7
-1.6431980376609283,-0.964555704325342,-1.030553968616535,-1.0119673525495407,-1.0076768205165365,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,9
-1.6431980376609283,-0.964555704325342,-1.030553968616535,-1.0119673525495407,-1.0076768205165365,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,9
-1.6431980376609283,-0.964555704325342,-1.030553968616535,-0.8762899972310386,-0.8724305738386328,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,9
-1.5459420398587984,-0.964555704325342,-1.030553968616535,-0.5679323715071721,-0.5650527404797562,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,7
-1.5459420398587984,-0.964555704325342,-1.030553968616535,-1.0119673525495407,-1.0076768205165365,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,9
-1.5459420398587984,-0.3322762389842138,0.2612497497569688,0.016324182495945,0.0173473648317978,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
-1.5459420398587984,-0.3322762389842138,0.2612497497569688,0.2543546304231407,0.2546214818105773,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
-1.5459420398587984,-1.122625570660624,-1.030553968616535,-0.8762899972310386,-0.8724305738386328,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,9
-1.5459420398587984,-1.122625570660624,-1.030553968616535,-1.1372079882281576,-1.1325195097576797,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,9
-1.5459420398587984,-0.964555704325342,-1.030553968616535,-0.8762899972310386,-0.8724305738386328,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,9
-1.5459420398587984,-0.964555704325342,-1.030553968616535,-1.1372079882281576,-1.1325195097576797,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,9
-0.2816140684311053,0.4580730926921965,0.2612497497569688,-0.3917280139506768,-0.3894082642746851,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5
-0.184358070628975,0.2209682931892735,0.2612497497569688,0.016324182495945,0.0173473648317978,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.184358070628975,0.4580730926921965,0.2612497497569688,-0.3917280139506768,-0.3894082642746851,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5
-0.0871020728268448,0.2209682931892735,0.2612497497569688,-0.1979032206385311,-0.196199340449105,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0.0101539249752853,0.2209682931892735,0.2612497497569688,-0.1979032206385311,-0.196199340449105,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0.1074099227774156,0.2209682931892735,0.2612497497569688,-0.3917280139506768,-0.3894082642746851,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,5
-1.6431980376609283,1.406492290703889,1.5530534681304726,0.8196769442502306,0.8181475096351838,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
-0.8651500552438867,0.4580730926921965,0.2612497497569688,0.2543546304231407,0.2546214818105773,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
-0.8651500552438867,0.4580730926921965,0.2612497497569688,0.016324182495945,0.0173473648317978,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
-0.7678940574417564,0.4580730926921965,0.2612497497569688,-0.1979032206385311,-0.196199340449105,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
-0.7678940574417564,0.4580730926921965,0.2612497497569688,0.2543546304231407,0.2546214818105773,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
-0.6706380596396262,0.4580730926921965,0.2612497497569688,0.2543546304231407,0.2546214818105773,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
-0.6706380596396262,0.4580730926921965,0.2612497497569688,-0.1979032206385311,-0.196199340449105,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
-0.573382061837496,0.4580730926921965,0.2612497497569688,-0.1979032206385311,-0.196199340449105,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
-0.4761260640353658,0.4580730926921965,0.2612497497569688,-0.3917280139506768,-0.3894082642746851,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5
-1.5459420398587984,-0.1742063726489316,0.2612497497569688,0.2543546304231407,0.2546214818105773,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
-1.5459420398587984,-0.1742063726489316,0.2612497497569688,0.016324182495945,0.0173473648317978,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
-1.5459420398587984,0.4580730926921965,0.2612497497569688,0.016324182495945,0.0173473648317978,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
-1.448686042056668,0.4580730926921965,0.2612497497569688,-0.1979032206385311,-0.196199340449105,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
-1.351430044254538,0.4580730926921965,0.2612497497569688,0.016324182495945,0.0173473648317978,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
-1.2541740464524076,0.4580730926921965,0.2612497497569688,-0.1979032206385311,-0.196199340449105,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
-1.1569180486502777,0.4580730926921965,0.2612497497569688,0.016324182495945,0.0173473648317978,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
-1.0596620508481471,0.4580730926921965,0.2612497497569688,0.016324182495945,0.0173473648317978,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
-0.9624060530460168,0.4580730926921965,0.2612497497569688,0.016324182495945,0.0173473648317978,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
-1.6431980376609283,-0.5693810384871368,-1.030553968616535,-0.7288146110152769,-0.7254237839713426,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,8
-1.6431980376609283,-0.5693810384871368,-1.030553968616535,-0.8762899972310386,-0.8724305738386328,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,9
-1.6431980376609283,-0.3322762389842138,0.2612497497569688,0.016324182495945,0.0173473648317978,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
-1.6431980376609283,-0.3322762389842138,0.2612497497569688,0.016324182495945,0.0173473648317978,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
-1.6431980376609283,-0.3322762389842138,0.2612497497569688,-0.1979032206385311,-0.196199340449105,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
-1.0596620508481471,-0.0951714394812905,0.2612497497569688,0.2543546304231407,0.2546214818105773,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.9624060530460168,-0.0951714394812905,0.2612497497569688,0.2543546304231407,0.2546214818105773,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.8651500552438867,-0.0951714394812905,0.2612497497569688,0.2543546304231407,0.2546214818105773,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.8651500552438867,0.4580730926921965,0.2612497497569688,0.2543546304231407,0.2546214818105773,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
-0.7678940574417564,-0.0951714394812905,0.2612497497569688,0.2543546304231407,0.2546214818105773,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.7678940574417564,0.4580730926921965,0.2612497497569688,0.2543546304231407,0.2546214818105773,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
-0.6706380596396262,-0.0951714394812905,0.2612497497569688,0.2543546304231407,0.2546214818105773,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.6706380596396262,0.4580730926921965,0.2612497497569688,0.2543546304231407,0.2546214818105773,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
-0.573382061837496,-0.0951714394812905,0.2612497497569688,0.2543546304231407,0.2546214818105773,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.573382061837496,0.4580730926921965,0.2612497497569688,0.2543546304231407,0.2546214818105773,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
-0.4761260640353658,0.1419333600216324,0.2612497497569688,0.016324182495945,0.0173473648317978,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.3788700662332355,0.1419333600216324,0.2612497497569688,0.016324182495945,0.0173473648317978,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.2816140684311053,0.1419333600216324,0.2612497497569688,0.016324182495945,0.0173473648317978,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.184358070628975,0.1419333600216324,0.2612497497569688,0.2543546304231407,0.2546214818105773,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.0871020728268448,0.1419333600216324,0.2612497497569688,0.016324182495945,0.0173473648317978,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0.0101539249752853,0.1419333600216324,0.2612497497569688,-0.1979032206385311,-0.196199340449105,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0.1074099227774156,0.1419333600216324,0.2612497497569688,-0.1979032206385311,-0.196199340449105,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0.2046659205795458,0.1419333600216324,0.2612497497569688,-0.1979032206385311,-0.196199340449105,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0.3019219183816761,0.1419333600216324,0.2612497497569688,-0.1979032206385311,-0.196199340449105,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0.1074099227774156,0.1419333600216324,0.2612497497569688,0.2543546304231407,0.2546214818105773,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0.2046659205795458,0.1419333600216324,0.2612497497569688,0.2543546304231407,0.2546214818105773,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0.3019219183816761,0.1419333600216324,0.2612497497569688,0.2543546304231407,0.2546214818105773,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
-1.6431980376609283,0.6951778921951195,0.2612497497569688,1.1588703325464849,1.1562631263299468,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6
-1.6431980376609283,1.406492290703889,1.5530534681304726,0.8196769442502306,0.8181475096351838,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
-1.5459420398587984,1.406492290703889,1.5530534681304726,0.5203886604594182,0.5198102007868627,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
-1.448686042056668,0.4580730926921965,0.2612497497569688,-0.1979032206385311,-0.196199340449105,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
-1.351430044254538,0.4580730926921965,0.2612497497569688,0.016324182495945,0.0173473648317978,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
-1.2541740464524076,0.4580730926921965,0.2612497497569688,-0.1979032206385311,-0.196199340449105,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
-1.1569180486502777,0.4580730926921965,0.2612497497569688,-0.1979032206385311,-0.196199340449105,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
-0.8651500552438867,0.4580730926921965,0.2612497497569688,0.016324182495945,0.0173473648317978,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
-0.7678940574417564,0.4580730926921965,0.2612497497569688,-0.1979032206385311,-0.196199340449105,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
-1.0596620508481471,0.4580730926921965,0.2612497497569688,0.016324182495945,0.0173473648317978,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
-0.9624060530460168,0.4580730926921965,0.2612497497569688,0.016324182495945,0.0173473648317978,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
-0.8651500552438867,0.8532477585304017,0.2612497497569688,1.1588703325464849,1.1562631263299468,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,6
-0.8651500552438867,0.8532477585304017,0.2612497497569688,1.1588703325464849,1.1562631263299468,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,6
-0.9624060530460168,0.8532477585304017,0.2612497497569688,1.5465199191707744,1.5426809739811045,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,6
-0.7678940574417564,0.8532477585304017,0.2612497497569688,1.5465199191707744,1.5426809739811045,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,6
-0.7678940574417564,1.3274573575362485,1.5530534681304726,1.1588703325464849,1.1562631263299468,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2
-0.573382061837496,1.406492290703889,1.5530534681304726,-0.5679323715071721,-0.5650527404797562,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,3
-1.448686042056668,-0.727450904822419,-1.030553968616535,-0.1979032206385311,-0.196199340449105,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,4
-1.448686042056668,-0.727450904822419,-1.030553968616535,-0.3917280139506768,-0.3894082642746851,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,8
-1.2541740464524076,-0.727450904822419,-1.030553968616535,-0.1979032206385311,-0.196199340449105,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,4
-1.2541740464524076,-0.727450904822419,-1.030553968616535,-0.1979032206385311,-0.196199340449105,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,4
-1.1569180486502777,-1.043590637492983,-1.030553968616535,0.016324182495945,0.0173473648317978,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,4
-1.1569180486502777,-1.043590637492983,-1.030553968616535,-0.1979032206385311,-0.196199340449105,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,4
-1.1569180486502777,-1.043590637492983,-1.030553968616535,-0.1979032206385311,-0.196199340449105,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,4
-1.0596620508481471,-1.043590637492983,-1.030553968616535,-0.1979032206385311,-0.196199340449105,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,4
-1.0596620508481471,-1.043590637492983,-1.030553968616535,-0.3917280139506768,-0.3894082642746851,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,7
-1.0596620508481471,-1.043590637492983,-1.030553968616535,-0.1979032206385311,-0.196199340449105,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,4
-0.9624060530460168,-1.043590637492983,-1.030553968616535,-0.1979032206385311,-0.196199340449105,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,4
-0.9624060530460168,-1.043590637492983,-1.030553968616535,-0.3917280139506768,-0.3894082642746851,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,7
-0.9624060530460168,-1.043590637492983,-1.030553968616535,-0.3917280139506768,-0.3894082642746851,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,7
-0.8651500552438867,-1.043590637492983,-1.030553968616535,-0.1979032206385311,-0.196199340449105,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,4
-0.8651500552438867,-1.043590637492983,-1.030553968616535,-0.3917280139506768,-0.3894082642746851,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,7
-0.8651500552438867,-1.043590637492983,-1.030553968616535,-0.3917280139506768,-0.3894082642746851,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,7
